2.1594E+02 7.5931E-48 1.0719E-47
2.1794E+02 7.6047E-48 1.0667E-47
2.1996E+02 7.6173E-48 1.0622E-47
2.2200E+02 7.6310E-48 1.0583E-47
2.2405E+02 7.6458E-48 1.0549E-47
2.2613E+02 7.6616E-48 1.0519E-47
2.2822E+02 7.6784E-48 1.0494E-47
2.3034E+02 7.6963E-48 1.0472E-47
2.3247E+02 7.7152E-48 1.0453E-47
2.3462E+02 7.7352E-48 1.0437E-47
2.3680E+02 7.7562E-48 1.0424E-47
2.3899E+02 7.7783E-48 1.0414E-47
2.4120E+02 7.8014E-48 1.0406E-47
2.4344E+02 7.8256E-48 1.0400E-47
2.4569E+02 7.8509E-48 1.0396E-47
2.4797E+02 7.8772E-48 1.0394E-47
2.5026E+02 7.9045E-48 1.0395E-47
2.5258E+02 7.9330E-48 1.0397E-47
2.5492E+02 7.9625E-48 1.0401E-47
2.5728E+02 7.9931E-48 1.0407E-47
2.5967E+02 8.0247E-48 1.0414E-47
2.6207E+02 8.0575E-48 1.0423E-47
2.6450E+02 8.0914E-48 1.0434E-47
2.6695E+02 8.1264E-48 1.0446E-47
2.6942E+02 8.1625E-48 1.0460E-47
2.7192E+02 8.1997E-48 1.0476E-47
2.7443E+02 8.2381E-48 1.0493E-47
2.7698E+02 8.2776E-48 1.0512E-47
2.7954E+02 8.3183E-48 1.0532E-47
2.8213E+02 8.3601E-48 1.0554E-47
2.8474E+02 8.4031E-48 1.0577E-47
2.8738E+02 8.4473E-48 1.0602E-47
2.9004E+02 8.4928E-48 1.0628E-47
2.9273E+02 8.5394E-48 1.0656E-47
2.9544E+02 8.5873E-48 1.0686E-47
2.9818E+02 8.6364E-48 1.0717E-47
3.0094E+02 8.6867E-48 1.0749E-47
3.0373E+02 8.7384E-48 1.0783E-47
3.0654E+02 8.7913E-48 1.0819E-47
3.0938E+02 8.8455E-48 1.0856E-47
3.1224E+02 8.9011E-48 1.0895E-47
3.1514E+02 8.9580E-48 1.0936E-47
3.1806E+02 9.0163E-48 1.0979E-47
3.2100E+02 9.0759E-48 1.1023E-47
3.2397E+02 9.1369E-48 1.1068E-47
3.2697E+02 9.1993E-48 1.1116E-47
3.3000E+02 9.2632E-48 1.1166E-47
3.3306E+02 9.3285E-48 1.1217E-47
3.3614E+02 9.3953E-48 1.1270E-47
3.3926E+02 9.4636E-48 1.1326E-47
3.4240E+02 9.5334E-48 1.1383E-47
3.4557E+02 9.6047E-48 1.1443E-47
3.4877E+02 9.6776E-48 1.1505E-47
3.5200E+02 9.7521E-48 1.1570E-47
3.5526E+02 9.8282E-48 1.1638E-47
3.5855E+02 9.9059E-48 1.1709E-47
3.6187E+02 9.9853E-48 1.1784E-47
3.6523E+02 1.0066E-47 1.1863E-47
3.6861E+02 1.0149E-47 1.1946E-47
3.7202E+02 1.0234E-47 1.2037E-47
3.7547E+02 1.0320E-47 1.2135E-47
3.7895E+02 1.0408E-47 1.2245E-47
3.8246E+02 1.0498E-47 1.2372E-47
3.8600E+02 1.0590E-47 1.2525E-47
3.8957E+02 1.0683E-47 1.2723E-47
3.9318E+02 1.0779E-47 1.3005E-47
3.9682E+02 1.0876E-47 1.3475E-47
4.0050E+02 1.0976E-47 1.4469E-47
4.0421E+02 1.1077E-47 1.7660E-47
4.0795E+02 1.1181E-47 4.8976E-47
4.1173E+02 1.1287E-47 8.1965E-47
4.1555E+02 1.1394E-47 1.8729E-47
4.1939E+02 1.1504E-47 1.4944E-47
4.2328E+02 1.1616E-47 1.4041E-47
4.2720E+02 1.1731E-47 1.3745E-47
4.3116E+02 1.1847E-47 1.3653E-47
4.3515E+02 1.1966E-47 1.3649E-47
4.3918E+02 1.2087E-47 1.3690E-47
4.4325E+02 1.2211E-47 1.3757E-47
4.4735E+02 1.2337E-47 1.3840E-47
4.5150E+02 1.2466E-47 1.3935E-47
4.5568E+02 1.2597E-47 1.4037E-47
4.5990E+02 1.2730E-47 1.4147E-47
4.6416E+02 1.2866E-47 1.4262E-47
4.6846E+02 1.3005E-47 1.4381E-47
4.7280E+02 1.3147E-47 1.4505E-47
4.7718E+02 1.3291E-47 1.4633E-47
4.8160E+02 1.3438E-47 1.4765E-47
4.8606E+02 1.3588E-47 1.4900E-47
4.9056E+02 1.3741E-47 1.5039E-47
4.9510E+02 1.3896E-47 1.5181E-47
4.9969E+02 1.4055E-47 1.5327E-47
5.0432E+02 1.4217E-47 1.5476E-47
5.0899E+02 1.4382E-47 1.5629E-47
5.1370E+02 1.4550E-47 1.5785E-47
5.1846E+02 1.4721E-47 1.5945E-47
5.2326E+02 1.4896E-47 1.6108E-47
5.2811E+02 1.5074E-47 1.6274E-47
5.3300E+02 1.5255E-47 1.6444E-47
5.3794E+02 1.5440E-47 1.6618E-47
5.4292E+02 1.5628E-47 1.6796E-47
5.4795E+02 1.5820E-47 1.6977E-47
5.5302E+02 1.6015E-47 1.7162E-47
5.5814E+02 1.6214E-47 1.7351E-47
5.6331E+02 1.6417E-47 1.7544E-47
5.6853E+02 1.6624E-47 1.7741E-47
5.7380E+02 1.6835E-47 1.7942E-47
5.7911E+02 1.7049E-47 1.8147E-47
5.8448E+02 1.7268E-47 1.8356E-47
5.8989E+02 1.7491E-47 1.8569E-47
5.9535E+02 1.7718E-47 1.8787E-47
6.0087E+02 1.7950E-47 1.9009E-47
6.0643E+02 1.8185E-47 1.9236E-47
6.1205E+02 1.8426E-47 1.9467E-47
6.1772E+02 1.8670E-47 1.9703E-47
6.2344E+02 1.8920E-47 1.9944E-47
6.2921E+02 1.9174E-47 2.0190E-47
6.3504E+02 1.9433E-47 2.0440E-47
6.4092E+02 1.9697E-47 2.0696E-47
6.4686E+02 1.9965E-47 2.0957E-47
6.5285E+02 2.0239E-47 2.1224E-47
6.5890E+02 2.0518E-47 2.1496E-47
6.6500E+02 2.0802E-47 2.1774E-47
6.7116E+02 2.1092E-47 2.2058E-47
6.7738E+02 2.1387E-47 2.2348E-47
6.8365E+02 2.1687E-47 2.2646E-47
6.8998E+02 2.1993E-47 2.2953E-47
6.9637E+02 2.2305E-47 2.3270E-47
7.0282E+02 2.2623E-47 2.3603E-47
7.0933E+02 2.2946E-47 2.3965E-47
7.1590E+02 2.3276E-47 2.4398E-47
7.2253E+02 2.3612E-47 2.5130E-47
7.2923E+02 2.3954E-47 3.0777E-47
7.3598E+02 2.4303E-47 2.9990E-47
7.4280E+02 2.4658E-47 2.6070E-47
7.4968E+02 2.5020E-47 2.6067E-47
7.5662E+02 2.5388E-47 2.6330E-47
7.6363E+02 2.5764E-47 2.6657E-47
7.7070E+02 2.6146E-47 2.7012E-47
7.7784E+02 2.6536E-47 2.7383E-47
7.8505E+02 2.6932E-47 2.7765E-47
7.9232E+02 2.7337E-47 2.8158E-47
7.9966E+02 2.7749E-47 2.8559E-47
8.0706E+02 2.8168E-47 2.8969E-47
8.1454E+02 2.8596E-47 2.9388E-47
8.2208E+02 2.9031E-47 2.9815E-47
8.2970E+02 2.9475E-47 3.0251E-47
8.3738E+02 2.9926E-47 3.0695E-47
8.4514E+02 3.0387E-47 3.1147E-47
8.5296E+02 3.0855E-47 3.1609E-47
8.6086E+02 3.1333E-47 3.2079E-47
8.6884E+02 3.1820E-47 3.2559E-47
8.7689E+02 3.2315E-47 3.3048E-47
8.8501E+02 3.2820E-47 3.3546E-47
8.9320E+02 3.3334E-47 3.4053E-47
9.0148E+02 3.3858E-47 3.4570E-47
9.0983E+02 3.4392E-47 3.5098E-47
9.1825E+02 3.4935E-47 3.5635E-47
9.2676E+02 3.5489E-47 3.6182E-47
9.3534E+02 3.6053E-47 3.6740E-47
9.4401E+02 3.6627E-47 3.7308E-47
9.5275E+02 3.7213E-47 3.7887E-47
9.6157E+02 3.7809E-47 3.8477E-47
9.7048E+02 3.8416E-47 3.9079E-47
9.7947E+02 3.9035E-47 3.9691E-47
9.8854E+02 3.9665E-47 4.0316E-47
9.9770E+02 4.0307E-47 4.0952E-47
1.0069E+03 4.0961E-47 4.1600E-47
1.0163E+03 4.1627E-47 4.2261E-47
1.0257E+03 4.2305E-47 4.2936E-47
1.0352E+03 4.2996E-47 4.3630E-47
1.0448E+03 4.3700E-47 4.6947E-47
1.0544E+03 4.4417E-47 4.5038E-47
1.0642E+03 4.5147E-47 4.5757E-47
1.0741E+03 4.5891E-47 4.6495E-47
1.0840E+03 4.6649E-47 4.7249E-47
1.0941E+03 4.7421E-47 4.8018E-47
1.1042E+03 4.8208E-47 4.8803E-47
1.1144E+03 4.9009E-47 4.9606E-47
1.1247E+03 4.9824E-47 5.0436E-47
1.1352E+03 5.0656E-47 5.1332E-47
1.1457E+03 5.1502E-47 5.3046E-47
1.1563E+03 5.2364E-47 5.3836E-47
1.1670E+03 5.3243E-47 5.3894E-47
1.1778E+03 5.4137E-47 5.4718E-47
1.1887E+03 5.5049E-47 5.5607E-47
1.1997E+03 5.5977E-47 5.6523E-47
1.2108E+03 5.6923E-47 5.7460E-47
1.2220E+03 5.7886E-47 5.8416E-47
1.2334E+03 5.8867E-47 5.9391E-47
1.2448E+03 5.9867E-47 6.0385E-47
1.2563E+03 6.0885E-47 6.1398E-47
1.2680E+03 6.1921E-47 6.2430E-47
1.2797E+03 6.2978E-47 6.3481E-47
1.2915E+03 6.4054E-47 6.4552E-47
1.3035E+03 6.5149E-47 6.5643E-47
1.3156E+03 6.6266E-47 6.6754E-47
1.3278E+03 6.7403E-47 6.7887E-47
1.3401E+03 6.8561E-47 6.9041E-47
1.3525E+03 6.9741E-47 7.0216E-47
1.3650E+03 7.0942E-47 7.1413E-47
1.3777E+03 7.2166E-47 7.2633E-47
1.3904E+03 7.3413E-47 7.3875E-47
1.4033E+03 7.4683E-47 7.5141E-47
1.4163E+03 7.5977E-47 7.6430E-47
1.4294E+03 7.7294E-47 7.7744E-47
1.4426E+03 7.8637E-47 7.9082E-47
1.4560E+03 8.0004E-47 8.0445E-47
1.4695E+03 8.1396E-47 8.1833E-47
1.4831E+03 8.2815E-47 8.3247E-47
1.4968E+03 8.4260E-47 8.4688E-47
1.5107E+03 8.5731E-47 8.6156E-47
1.5247E+03 8.7230E-47 8.7651E-47
1.5388E+03 8.8757E-47 8.9174E-47
1.5531E+03 9.0312E-47 9.0726E-47
1.5675E+03 9.1897E-47 9.2307E-47
1.5820E+03 9.3510E-47 9.3917E-47
1.5966E+03 9.5154E-47 9.5558E-47
1.6114E+03 9.6828E-47 9.7230E-47
1.6263E+03 9.8533E-47 9.8935E-47
1.6414E+03 1.0027E-46 1.0068E-46
1.6566E+03 1.0204E-46 1.0253E-46
1.6719E+03 1.0384E-46 1.0515E-46
1.6874E+03 1.0568E-46 1.0609E-46
1.7031E+03 1.0755E-46 1.0793E-46
1.7188E+03 1.0945E-46 1.0983E-46
1.7348E+03 1.1139E-46 1.1176E-46
1.7508E+03 1.1337E-46 1.1373E-46
1.7670E+03 1.1538E-46 1.1574E-46
1.7834E+03 1.1743E-46 1.1779E-46
1.7999E+03 1.1952E-46 1.1987E-46
1.8166E+03 1.2165E-46 1.2200E-46
1.8334E+03 1.2381E-46 1.2416E-46
1.8504E+03 1.2602E-46 1.2636E-46
1.8675E+03 1.2827E-46 1.2861E-46
1.8848E+03 1.3056E-46 1.3089E-46
1.9023E+03 1.3289E-46 1.3322E-46
1.9199E+03 1.3526E-46 1.3559E-46
1.9377E+03 1.3768E-46 1.3801E-46
1.9557E+03 1.4015E-46 1.4047E-46
1.9738E+03 1.4266E-46 1.4298E-46
1.9920E+03 1.4521E-46 1.4553E-46
2.0105E+03 1.4782E-46 1.4820E-46
2.0291E+03 1.5047E-46 1.5078E-46
2.0479E+03 1.5317E-46 1.5348E-46
2.0669E+03 1.5592E-46 1.5623E-46
2.0860E+03 1.5873E-46 1.5903E-46
2.1053E+03 1.6158E-46 1.6188E-46
2.1248E+03 1.6449E-46 1.6479E-46
2.1445E+03 1.6745E-46 1.6775E-46
2.1644E+03 1.7047E-46 1.7076E-46
2.1844E+03 1.7354E-46 1.7383E-46
2.2047E+03 1.7667E-46 1.7696E-46
2.2251E+03 1.7986E-46 1.8015E-46
2.2457E+03 1.8311E-46 1.8339E-46
2.2665E+03 1.8641E-46 1.8671E-46
2.2875E+03 1.8978E-46 1.9078E-46
2.3087E+03 1.9321E-46 1.9351E-46
2.3301E+03 1.9671E-46 1.9699E-46
2.3516E+03 2.0027E-46 2.0054E-46
2.3734E+03 2.0390E-46 2.0416E-46
2.3954E+03 2.0759E-46 2.0785E-46
2.4176E+03 2.1135E-46 2.1161E-46
2.4400E+03 2.1518E-46 2.1544E-46
2.4626E+03 2.1908E-46 2.1934E-46
2.4854E+03 2.2306E-46 2.2331E-46
2.5084E+03 2.2711E-46 2.2736E-46
2.5316E+03 2.3123E-46 2.3148E-46
2.5551E+03 2.3543E-46 2.3568E-46
2.5788E+03 2.3971E-46 2.3995E-46
2.6026E+03 2.4407E-46 2.4431E-46
2.6268E+03 2.4850E-46 2.4874E-46
2.6511E+03 2.5302E-46 2.5326E-46
2.6756E+03 2.5763E-46 2.5786E-46
2.7004E+03 2.6232E-46 2.6255E-46
2.7254E+03 2.6709E-46 2.6732E-46
2.7507E+03 2.7196E-46 2.7219E-46
2.7762E+03 2.7691E-46 2.7714E-46
2.8019E+03 2.8196E-46 2.8218E-46
2.8278E+03 2.8710E-46 2.8732E-46
2.8540E+03 2.9234E-46 2.9255E-46
2.8804E+03 2.9767E-46 2.9788E-46
2.9071E+03 3.0310E-46 3.0331E-46
2.9340E+03 3.0863E-46 3.0884E-46
2.9612E+03 3.1426E-46 3.1448E-46
2.9887E+03 3.2000E-46 3.2022E-46
3.0163E+03 3.2585E-46 3.2616E-46
3.0443E+03 3.3180E-46 3.3201E-46
3.0725E+03 3.3786E-46 3.3806E-46
3.1009E+03 3.4404E-46 3.4424E-46
3.1296E+03 3.5032E-46 3.5052E-46
3.1586E+03 3.5673E-46 3.5693E-46
3.1879E+03 3.6325E-46 3.6345E-46
3.2174E+03 3.6990E-46 3.7009E-46
3.2472E+03 3.7667E-46 3.7686E-46
3.2773E+03 3.8356E-46 3.8375E-46
3.3076E+03 3.9058E-46 3.9076E-46
3.3383E+03 3.9773E-46 3.9791E-46
3.3692E+03 4.0501E-46 4.0519E-46
3.4004E+03 4.1242E-46 4.1261E-46
3.4319E+03 4.1998E-46 4.2016E-46
3.4637E+03 4.2767E-46 4.2785E-46
3.4958E+03 4.3551E-46 4.3568E-46
3.5282E+03 4.4349E-46 4.4366E-46
3.5608E+03 4.5161E-46 4.5178E-46
3.5938E+03 4.5989E-46 4.6006E-46
3.6271E+03 4.6832E-46 4.6849E-46
3.6607E+03 4.7690E-46 4.7707E-46
3.6946E+03 4.8565E-46 4.8581E-46
3.7288E+03 4.9455E-46 4.9472E-46
3.7634E+03 5.0362E-46 5.0378E-46
3.7982E+03 5.1286E-46 5.1302E-46
3.8334E+03 5.2226E-46 5.2470E-46
3.8689E+03 5.3184E-46 5.3200E-46
3.9047E+03 5.4160E-46 5.4176E-46
3.9409E+03 5.5154E-46 5.5169E-46
3.9774E+03 5.6166E-46 5.6181E-46
4.0142E+03 5.7196E-46 5.7211E-46
4.0514E+03 5.8246E-46 5.8261E-46
4.0889E+03 5.9315E-46 5.9330E-46
4.1268E+03 6.0403E-46 6.0418E-46
4.1650E+03 6.1512E-46 6.1527E-46
4.2036E+03 6.2641E-46 6.2655E-46
4.2426E+03 6.3791E-46 6.3805E-46
4.2819E+03 6.4962E-46 6.4976E-46
4.3215E+03 6.6154E-46 6.6168E-46
4.3615E+03 6.7369E-46 6.7382E-46
4.4019E+03 6.8605E-46 6.8619E-46
4.4427E+03 6.9865E-46 6.9878E-46
4.4839E+03 7.1147E-46 7.1161E-46
4.5254E+03 7.2453E-46 7.2467E-46
4.5673E+03 7.3783E-46 7.3797E-46
4.6096E+03 7.5138E-46 7.5151E-46
4.6523E+03 7.6517E-46 7.6530E-46
4.6954E+03 7.7922E-46 7.7935E-46
4.7389E+03 7.9352E-46 7.9365E-46
4.7828E+03 8.0809E-46 8.0822E-46
4.8271E+03 8.2292E-46 8.2304E-46
4.8718E+03 8.3803E-46 8.3815E-46
4.9169E+03 8.5341E-46 8.5353E-46
4.9624E+03 8.6907E-46 8.6919E-46
5.0084E+03 8.8502E-46 8.8514E-46
5.0548E+03 9.0126E-46 9.0138E-46
5.1016E+03 9.1780E-46 9.1791E-46
5.1489E+03 9.3464E-46 9.3475E-46
5.1966E+03 9.5178E-46 9.5190E-46
5.2447E+03 9.6925E-46 9.6936E-46
5.2933E+03 9.8702E-46 9.8714E-46
5.3423E+03 1.0051E-45 1.0052E-45
5.3918E+03 1.0236E-45 1.0237E-45
5.4417E+03 1.0423E-45 1.0424E-45
5.4921E+03 1.0614E-45 1.0616E-45
5.5430E+03 1.0809E-45 1.0810E-45
5.5943E+03 1.1007E-45 1.1008E-45
5.6461E+03 1.1209E-45 1.1210E-45
5.6984E+03 1.1414E-45 1.1415E-45
5.7512E+03 1.1624E-45 1.1625E-45
5.8045E+03 1.1836E-45 1.1838E-45
5.8582E+03 1.2053E-45 1.2054E-45
5.9125E+03 1.2274E-45 1.2275E-45
5.9673E+03 1.2499E-45 1.2500E-45
6.0225E+03 1.2728E-45 1.2729E-45
6.0783E+03 1.2961E-45 1.2962E-45
6.1346E+03 1.3198E-45 1.3199E-45
6.1914E+03 1.3439E-45 1.3440E-45
6.2488E+03 1.3685E-45 1.3686E-45
6.3067E+03 1.3935E-45 1.3936E-45
6.3651E+03 1.4190E-45 1.4191E-45
6.4240E+03 1.4450E-45 1.4451E-45
6.4835E+03 1.4714E-45 1.4715E-45
6.5436E+03 1.4983E-45 1.4984E-45
6.6042E+03 1.5256E-45 1.5257E-45
6.6654E+03 1.5535E-45 1.5536E-45
6.7271E+03 1.5819E-45 1.5819E-45
6.7894E+03 1.6107E-45 1.6108E-45
6.8523E+03 1.6401E-45 1.6402E-45
6.9158E+03 1.6700E-45 1.6703E-45
6.9798E+03 1.7005E-45 1.7006E-45
7.0445E+03 1.7315E-45 1.7316E-45
7.1097E+03 1.7630E-45 1.7631E-45
7.1756E+03 1.7952E-45 1.7952E-45
7.2420E+03 1.8279E-45 1.8279E-45
7.3091E+03 1.8611E-45 1.8612E-45
7.3768E+03 1.8950E-45 1.8951E-45
7.4451E+03 1.9295E-45 1.9295E-45
7.5141E+03 1.9645E-45 1.9646E-45
7.5837E+03 2.0002E-45 2.0003E-45
7.6539E+03 2.0366E-45 2.0367E-45
7.7248E+03 2.0736E-45 2.0736E-45
7.7964E+03 2.1112E-45 2.1113E-45
7.8686E+03 2.1495E-45 2.1496E-45
7.9415E+03 2.1885E-45 2.1885E-45
8.0150E+03 2.2281E-45 2.2282E-45
8.0892E+03 2.2685E-45 2.2686E-45
8.1642E+03 2.3096E-45 2.3096E-45
8.2398E+03 2.3513E-45 2.3514E-45
8.3161E+03 2.3939E-45 2.3939E-45
8.3931E+03 2.4371E-45 2.4372E-45
8.4709E+03 2.4812E-45 2.4812E-45
8.5493E+03 2.5259E-45 2.5260E-45
8.6285E+03 2.5715E-45 2.5716E-45
8.7084E+03 2.6179E-45 2.6179E-45
8.7891E+03 2.6650E-45 2.6651E-45
8.8705E+03 2.7130E-45 2.7131E-45
8.9527E+03 2.7618E-45 2.7619E-45
9.0356E+03 2.8115E-45 2.8115E-45
9.1193E+03 2.8620E-45 2.8621E-45
9.2037E+03 2.9134E-45 2.9134E-45
9.2890E+03 2.9656E-45 2.9657E-45
9.3750E+03 3.0188E-45 3.0188E-45
9.4618E+03 3.0728E-45 3.0729E-45
9.5495E+03 3.1278E-45 3.1279E-45
9.6379E+03 3.1837E-45 3.1838E-45
9.7272E+03 3.2406E-45 3.2406E-45
9.8173E+03 3.2984E-45 3.2985E-45
9.9082E+03 3.3572E-45 3.3573E-45
1.0000E+04 3.4170E-45 3.4170E-45
